CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
12643.0,127.0,6.0,3344.64,2,4,4,244
14295.0,39.0,2.0,154.70000000000002,3,2,1,321
16034.0,195.0,3.0,437.7,1,2,2,122
17365.0,12.0,8.0,4801.56,4,4,4,444
15189.0,0.0,53.0,15802.14,4,4,4,444
14669.0,241.0,3.0,1269.99,1,2,3,123
18095.0,312.0,2.0,580.0500000000001,1,2,2,122
15518.0,63.0,13.0,1911.89,2,4,4,244
15749.0,234.0,4.0,21535.9,1,3,4,134
14209.0,10.0,7.0,2067.13,4,4,4,444
15569.0,103.0,5.0,1375.71,2,3,3,233
12728.0,70.0,4.0,836.33,2,3,3,233
17569.0,331.0,1.0,344.14,1,1,2,112
13784.0,9.0,11.0,2462.79,4,4,4,444
12724.0,4.0,4.0,1031.41,4,3,3,433
13862.0,17.0,10.0,2187.31,3,4,4,344
16791.0,28.0,8.0,1706.28,3,4,4,344
16235.0,40.0,6.0,858.41,3,4,3,343
14270.0,331.0,1.0,492.65000000000003,1,1,2,112
12665.0,324.0,2.0,61.75,1,2,1,121
12523.0,1.0,13.0,1745.57,4,4,4,444
16655.0,17.0,6.0,3794.52,3,4,4,344
16359.0,6.0,12.0,1460.3700000000001,4,4,3,443
16554.0,2.0,7.0,641.55,4,4,2,442
12359.0,7.0,6.0,6245.53,4,4,4,444
15939.0,89.0,16.0,6102.26,2,4,4,244
14587.0,18.0,10.0,1598.24,3,4,3,343
14715.0,24.0,4.0,867.38,3,3,3,333
14185.0,330.0,1.0,197.65,1,1,1,111
12437.0,1.0,19.0,4896.66,4,4,4,444
14040.0,40.0,15.0,3542.19,3,4,4,344
12652.0,321.0,2.0,914.53,1,2,3,123
14514.0,60.0,3.0,1055.35,2,2,3,223
15171.0,324.0,2.0,1034.5,1,2,3,123
14167.0,38.0,4.0,574.84,3,3,2,332
17048.0,114.0,6.0,864.32,2,4,3,243
17364.0,0.0,12.0,4455.73,4,4,4,444
13284.0,322.0,2.0,196.15,1,2,1,121
16500.0,4.0,6.0,400.86,4,4,2,442
12951.0,8.0,8.0,1042.07,4,4,3,443
15835.0,43.0,4.0,954.09,3,3,3,333
18190.0,191.0,3.0,274.51,1,2,1,121
13993.0,31.0,12.0,3409.66,3,4,4,344
14114.0,273.0,2.0,386.53,1,2,2,122
15447.0,330.0,1.0,155.17,1,1,1,111
16315.0,330.0,1.0,226.37,1,1,1,111
14978.0,71.0,5.0,1931.42,2,3,4,234
16395.0,60.0,5.0,1486.9,2,3,3,233
15510.0,330.0,1.0,250.0,1,1,1,111
13614.0,23.0,4.0,1610.46,3,3,3,333
13246.0,17.0,7.0,1922.1,3,4,4,344
15687.0,8.0,11.0,2981.5,4,4,4,444
16493.0,72.0,6.0,1329.66,2,4,3,243
12490.0,4.0,10.0,5417.93,4,4,4,444
12672.0,329.0,1.0,225.89999999999998,1,1,1,111
13385.0,329.0,1.0,534.57,1,1,2,112
15626.0,74.0,2.0,675.8,2,2,3,223
12553.0,7.0,14.0,3652.25,4,4,4,444
15213.0,318.0,3.0,325.05,1,2,2,122
14175.0,50.0,7.0,3108.06,2,4,4,244
18106.0,329.0,1.0,430.7,1,1,2,112
15033.0,4.0,11.0,2571.02,4,4,4,444
14329.0,8.0,14.0,4928.74,4,4,4,444
16401.0,0.0,20.0,4061.24,4,4,4,444
16206.0,54.0,4.0,537.0600000000001,2,3,2,232
13782.0,12.0,6.0,912.0,4,4,3,443
12924.0,87.0,5.0,929.95,2,3,3,233
16593.0,50.0,3.0,330.03,2,2,2,222
13700.0,25.0,10.0,2265.12,3,4,4,344
13064.0,12.0,4.0,1119.49,4,3,3,433
13048.0,13.0,5.0,1805.91,4,3,4,434
18069.0,25.0,7.0,2021.82,3,4,4,344
13634.0,32.0,5.0,1575.16,3,3,3,333
16843.0,42.0,17.0,10183.82,3,4,4,344
17064.0,58.0,3.0,859.35,2,2,3,223
17609.0,40.0,6.0,1103.92,3,4,3,343
15673.0,87.0,4.0,2881.02,2,3,4,234
12626.0,22.0,13.0,6388.35,3,4,4,344
14976.0,56.0,8.0,765.86,2,4,3,243
12388.0,15.0,6.0,2780.66,4,4,4,444
13527.0,33.0,8.0,2263.76,3,4,4,344
15696.0,32.0,12.0,2644.46,3,4,4,344
15316.0,326.0,1.0,165.0,1,1,1,111
12673.0,4.0,2.0,610.52,4,2,2,422
15296.0,43.0,10.0,3610.31,3,4,4,344
17988.0,11.0,8.0,191.17000000000002,4,4,1,441
12820.0,2.0,4.0,942.34,4,3,3,433
13001.0,3.0,15.0,9797.92,4,4,4,444
14101.0,73.0,6.0,5976.79,2,4,4,244
14238.0,325.0,1.0,146.85,1,1,1,111
17730.0,2.0,15.0,5288.83,4,4,4,444
13929.0,168.0,3.0,802.85,1,2,3,123
14657.0,17.0,5.0,838.27,3,3,3,333
13859.0,325.0,1.0,201.16,1,1,1,111
18212.0,325.0,1.0,248.42,1,1,1,111
14292.0,7.0,14.0,4819.33,4,4,4,444
13883.0,0.0,9.0,2538.75,4,4,4,444
18233.0,325.0,1.0,440.0,1,1,2,112
17018.0,40.0,2.0,920.1,3,2,3,323
14242.0,234.0,2.0,280.55,1,2,1,121
12356.0,22.0,3.0,2811.43,3,2,4,324
12346.0,325.0,2.0,0.0,1,2,1,121
13898.0,325.0,1.0,155.93,1,1,1,111
16948.0,138.0,3.0,435.02,2,2,2,222
16997.0,287.0,3.0,702.0,1,2,3,123
12527.0,81.0,3.0,348.71000000000004,2,2,2,222
15395.0,325.0,1.0,107.45,1,1,1,111
12510.0,142.0,2.0,982.5699999999999,2,2,3,223
13693.0,324.0,2.0,-32.0,1,2,1,121
13263.0,0.0,35.0,7454.07,4,4,4,444
14428.0,6.0,7.0,1230.14,4,4,3,443
12451.0,10.0,6.0,8933.52,4,4,4,444
12422.0,95.0,3.0,803.5600000000001,2,2,3,223
17708.0,187.0,2.0,267.08,1,2,1,121
14090.0,324.0,1.0,76.32000000000001,1,1,1,111
15606.0,56.0,11.0,2422.64,2,4,4,244
15831.0,57.0,4.0,747.76,2,3,3,233
13310.0,8.0,6.0,1083.63,4,4,3,443
14916.0,70.0,5.0,1264.84,2,3,3,233
17602.0,1.0,8.0,5050.77,4,4,4,444
14572.0,2.0,10.0,2803.69,4,4,4,444
13502.0,16.0,3.0,292.0,4,2,1,421
14784.0,25.0,2.0,289.99,3,2,1,321
15938.0,111.0,5.0,404.58,2,3,2,232
12637.0,66.0,10.0,5953.25,2,4,4,244
17418.0,41.0,2.0,463.46000000000004,3,2,2,322
14779.0,280.0,3.0,386.15,1,2,2,122
16321.0,71.0,7.0,230.70000000000002,2,4,1,241
15262.0,323.0,1.0,178.95000000000002,1,1,1,111
17862.0,323.0,1.0,330.9,1,1,2,112
16892.0,0.0,7.0,496.84000000000003,4,4,2,442
12402.0,322.0,1.0,225.6,1,1,1,111
17771.0,56.0,2.0,245.81,2,2,1,221
15422.0,322.0,2.0,97.7,1,2,1,121
14770.0,231.0,2.0,876.42,1,2,3,123
16912.0,22.0,14.0,2528.67,3,4,4,344
15174.0,322.0,1.0,135.75,1,1,1,111
14895.0,7.0,24.0,11020.26,4,4,4,444
12594.0,37.0,11.0,3320.2200000000003,3,4,4,344
17504.0,205.0,10.0,2745.2799999999997,1,4,4,144
16387.0,322.0,1.0,94.36,1,1,1,111
12664.0,7.0,10.0,4863.88,4,4,4,444
16618.0,30.0,6.0,2630.64,3,4,4,344
17277.0,227.0,2.0,1065.3500000000001,1,2,3,123
14088.0,9.0,14.0,50415.49,4,4,4,444
17094.0,317.0,2.0,270.20000000000005,1,2,1,121
14692.0,136.0,5.0,582.05,2,3,2,232
12970.0,6.0,4.0,452.24,4,3,2,432
17889.0,211.0,2.0,203.87,1,2,1,121
17644.0,0.0,17.0,2768.98,4,4,4,444
17714.0,320.0,1.0,153.0,1,1,1,111
12916.0,138.0,5.0,2982.35,2,3,4,234
17769.0,12.0,12.0,3960.63,4,4,4,444
14450.0,180.0,3.0,483.25,1,2,2,122
16085.0,22.0,5.0,981.51,3,3,3,333
13659.0,196.0,3.0,1550.85,1,2,3,123
15167.0,320.0,1.0,163.0,1,1,1,111
15443.0,1.0,8.0,3212.16,4,4,4,444
14224.0,109.0,4.0,1050.12,2,3,3,233
13742.0,16.0,14.0,3102.42,4,4,4,444
17673.0,0.0,7.0,1622.22,4,4,4,444
12727.0,10.0,9.0,3947.7,4,4,4,444
14068.0,319.0,1.0,265.85,1,1,1,111
13068.0,9.0,2.0,344.0,4,2,2,422
14368.0,319.0,1.0,155.0,1,1,1,111
15497.0,17.0,3.0,1259.7,3,2,3,323
12559.0,310.0,3.0,536.21,1,2,2,122
13819.0,301.0,3.0,1140.35,1,2,3,123
14501.0,63.0,3.0,190.31,2,2,1,221
14782.0,319.0,1.0,200.10000000000002,1,1,1,111
17861.0,2.0,9.0,2059.2,4,4,4,444
14439.0,319.0,1.0,2661.24,1,1,4,114
18161.0,9.0,6.0,1612.79,4,4,4,444
15820.0,319.0,1.0,206.98,1,1,1,111
18136.0,62.0,4.0,761.83,2,3,3,233
16660.0,15.0,5.0,810.4499999999999,4,3,3,433
12693.0,120.0,6.0,830.96,2,4,3,243
12625.0,211.0,3.0,2614.32,1,2,4,124
13396.0,21.0,4.0,1325.29,3,3,3,333
12935.0,1.0,8.0,2156.45,4,4,4,444
16730.0,51.0,4.0,702.79,2,3,3,233
14541.0,58.0,8.0,1461.65,2,4,3,243
13551.0,318.0,1.0,91.80000000000001,1,1,1,111
12421.0,15.0,5.0,806.27,4,3,3,433
15797.0,112.0,4.0,2207.4,2,3,4,234
15052.0,318.0,1.0,215.78,1,1,1,111
14130.0,318.0,1.0,483.86,1,1,2,112
15222.0,318.0,1.0,585.0,1,1,2,112
13615.0,312.0,2.0,399.99,1,2,2,122
13901.0,71.0,5.0,2867.2,2,3,4,234
13158.0,94.0,4.0,1201.06,2,3,3,233
14257.0,50.0,6.0,3087.27,2,4,4,244
15218.0,10.0,11.0,5756.89,4,4,4,444
15110.0,23.0,7.0,970.25,3,4,3,343
14534.0,2.0,25.0,4075.35,4,4,4,444
15967.0,22.0,2.0,418.83,3,2,2,322
16757.0,318.0,1.0,106.83000000000001,1,1,1,111
12854.0,78.0,5.0,1289.15,2,3,3,233
13815.0,21.0,5.0,4014.91,3,3,4,334
18008.0,69.0,9.0,2116.19,2,4,4,244
18277.0,57.0,2.0,97.63,2,2,1,221
14389.0,8.0,5.0,999.72,4,3,3,433
13703.0,317.0,1.0,99.5,1,1,1,111
15339.0,65.0,3.0,557.57,2,2,2,222
12744.0,51.0,10.0,9120.39,2,4,4,244
16222.0,317.0,1.0,846.72,1,1,3,113
14341.0,44.0,9.0,2166.38,3,4,4,344
13168.0,35.0,5.0,1310.14,3,3,3,333
16943.0,211.0,3.0,816.73,1,2,3,123
17515.0,30.0,4.0,639.02,3,3,2,332
17082.0,32.0,2.0,2003.85,3,2,4,324
14248.0,317.0,1.0,302.58,1,1,2,112
12609.0,77.0,3.0,1126.85,2,2,3,223
13002.0,317.0,1.0,120.94999999999999,1,1,1,111
16133.0,3.0,46.0,14305.66,4,4,4,444
13049.0,63.0,2.0,656.6800000000001,2,2,3,223
14548.0,150.0,2.0,652.8,1,2,3,123
13405.0,73.0,3.0,572.451,2,2,2,222
14049.0,16.0,6.0,5639.15,4,4,4,444
16043.0,37.0,4.0,773.99,3,3,3,333
15812.0,106.0,5.0,1801.14,2,3,4,234
13837.0,211.0,2.0,271.24,1,2,1,121
17118.0,317.0,1.0,157.02,1,1,1,111
14616.0,242.0,3.0,406.08000000000004,1,2,2,122
14233.0,43.0,5.0,1447.51,3,3,3,333
17075.0,17.0,5.0,813.77,3,3,3,333
16714.0,218.0,4.0,911.53,1,3,3,133
13098.0,0.0,41.0,28658.88,4,4,4,444
17027.0,78.0,7.0,848.59,2,4,3,243
12591.0,316.0,1.0,452.84999999999997,1,1,2,112
17786.0,84.0,2.0,278.74,2,2,1,221
16124.0,315.0,2.0,187.15,1,2,1,121
16409.0,35.0,5.0,2028.88,3,3,4,334
13754.0,151.0,2.0,282.59999999999997,1,2,1,121
15227.0,36.0,5.0,1219.4,3,3,3,333
12997.0,21.0,7.0,1197.94,3,4,3,343
15215.0,44.0,6.0,615.99,3,4,2,342
16918.0,49.0,7.0,1043.34,3,4,3,343
16882.0,66.0,3.0,705.12,2,2,3,223
14442.0,1.0,5.0,1544.62,4,3,3,433
16496.0,8.0,4.0,1562.22,4,3,3,433
12764.0,316.0,1.0,1693.88,1,1,4,114
17311.0,77.0,2.0,1384.85,2,2,3,223
15910.0,0.0,8.0,1232.18,4,4,3,443
16949.0,3.0,7.0,1161.27,4,4,3,443
14970.0,67.0,4.0,1592.06,2,3,3,233
14701.0,10.0,12.0,2486.2200000000003,4,4,4,444
12645.0,33.0,5.0,1755.38,3,3,4,334
12468.0,142.0,3.0,724.0400000000001,2,2,3,223
16767.0,30.0,11.0,5580.6,3,4,4,344
14738.0,38.0,9.0,1289.94,3,4,3,343
17540.0,8.0,3.0,570.4,4,2,2,422
14239.0,42.0,13.0,2323.5,3,4,4,344
18125.0,29.0,5.0,1141.34,3,3,3,333
13328.0,315.0,1.0,1308.48,1,1,3,113
15549.0,76.0,4.0,1655.76,2,3,4,234
15864.0,21.0,8.0,1769.7800000000002,3,4,4,344
14662.0,28.0,4.0,771.17,3,3,3,333
17180.0,55.0,6.0,780.38,2,4,3,243
15057.0,274.0,2.0,1489.5,1,2,3,123
12574.0,315.0,1.0,218.45,1,1,1,111
13330.0,92.0,3.0,1140.93,2,2,3,223
13552.0,65.0,16.0,3539.53,2,4,4,244
12853.0,107.0,9.0,1881.7,2,4,4,244
13538.0,42.0,7.0,1280.85,3,4,3,343
16755.0,113.0,5.0,1484.63,2,3,3,233
14133.0,129.0,5.0,590.3399999999999,2,3,2,232
16523.0,1.0,28.0,9295.67,4,4,4,444
14659.0,8.0,12.0,2456.53,4,4,4,444
13141.0,84.0,6.0,2385.8,2,4,4,244
15365.0,25.0,9.0,1330.45,3,4,3,343
13707.0,266.0,2.0,806.41,1,2,3,123
13709.0,3.0,17.0,6249.110000000001,4,4,4,444
17329.0,13.0,2.0,523.11,4,2,2,422
14805.0,14.0,4.0,554.65,4,3,2,432
16897.0,298.0,3.0,213.03,1,2,1,121
15579.0,68.0,2.0,348.6,2,2,2,222
14595.0,19.0,6.0,1740.6,3,4,4,344
13161.0,312.0,1.0,112.75,1,1,1,111
15415.0,312.0,1.0,572.8100000000001,1,1,2,112
17431.0,312.0,1.0,403.3,1,1,2,112
17463.0,15.0,6.0,1881.36,4,4,4,444
14502.0,19.0,14.0,2351.02,3,4,4,344
12528.0,8.0,8.0,1922.28,4,4,4,444
15448.0,312.0,1.0,494.64,1,1,2,112
17314.0,24.0,11.0,2514.76,3,4,4,344
17373.0,39.0,4.0,646.92,3,3,2,332
18145.0,12.0,4.0,2861.55,4,3,4,434
14467.0,17.0,4.0,598.76,3,3,2,332
12908.0,58.0,4.0,246.0,2,3,1,231
15144.0,7.0,18.0,6530.04,4,4,4,444
14776.0,50.0,13.0,2195.58,2,4,4,244
16403.0,301.0,2.0,161.04999999999998,1,2,1,121
16407.0,12.0,10.0,2126.93,4,4,4,444
17619.0,311.0,1.0,218.52,1,1,1,111
12778.0,19.0,7.0,804.23,3,4,3,343
17256.0,106.0,2.0,240.0,2,2,1,221
17604.0,216.0,2.0,309.36,1,2,2,122
14006.0,115.0,3.0,962.19,2,2,3,223
13600.0,311.0,1.0,219.52,1,1,1,111
15058.0,24.0,11.0,2124.9900000000002,3,4,4,344
17147.0,22.0,6.0,1679.64,3,4,4,344
13881.0,3.0,22.0,16989.52,4,4,4,444
16612.0,32.0,4.0,1187.66,3,3,3,333
14627.0,311.0,1.0,-21.85,1,1,1,111
17356.0,311.0,1.0,178.22,1,1,1,111
12477.0,22.0,9.0,13117.01,3,4,4,344
12836.0,58.0,4.0,2612.86,2,3,4,234
13939.0,22.0,4.0,556.75,3,3,2,332
16745.0,86.0,18.0,7170.7,2,4,4,244
13606.0,28.0,3.0,280.53999999999996,3,2,1,321
13494.0,311.0,1.0,316.26000000000005,1,1,2,112
12929.0,121.0,2.0,105.1,2,2,1,221
16419.0,112.0,7.0,959.48,2,4,3,243
17035.0,245.0,3.0,388.33,1,2,2,122
15203.0,25.0,6.0,1827.8,3,4,4,344
16515.0,51.0,5.0,1627.13,2,3,4,234
12373.0,310.0,1.0,364.6,1,1,2,112
18202.0,199.0,3.0,1396.99,1,2,3,123
12775.0,16.0,6.0,1351.24,4,4,3,443
14549.0,310.0,1.0,289.24,1,1,1,111
15981.0,24.0,8.0,3408.48,3,4,4,344
16110.0,44.0,3.0,1337.48,3,2,3,323
17376.0,70.0,2.0,203.2,2,2,1,221
13110.0,30.0,8.0,1452.8700000000001,3,4,3,343
16716.0,266.0,3.0,319.8000000000001,1,2,2,122
12676.0,24.0,6.0,1331.39,3,4,3,343
15940.0,310.0,2.0,31.799999999999997,1,2,1,121
15971.0,17.0,12.0,4199.85,3,4,4,344
14665.0,60.0,7.0,1258.38,2,4,3,243
14457.0,310.0,1.0,113.64,1,1,1,111
15589.0,252.0,4.0,456.58,1,3,2,132
14411.0,310.0,1.0,1063.0,1,1,3,113
17560.0,94.0,5.0,854.95,2,3,3,233
15226.0,310.0,1.0,154.41,1,1,1,111
14460.0,109.0,4.0,383.34,2,3,2,232
16156.0,8.0,13.0,3024.62,4,4,4,444
13728.0,36.0,6.0,1016.14,3,4,3,343
14127.0,122.0,3.0,709.71,2,2,3,223
16378.0,246.0,3.0,362.95,1,2,2,122
13894.0,21.0,5.0,535.97,3,3,2,332
13824.0,32.0,5.0,1698.94,3,3,4,334
18250.0,300.0,2.0,342.92,1,2,2,122
15270.0,15.0,9.0,2298.2,4,4,4,444
14188.0,8.0,10.0,2018.91,4,4,4,444
18017.0,80.0,3.0,523.0,2,2,2,222
15421.0,58.0,4.0,950.36,2,3,3,233
17446.0,176.0,2.0,120.9,1,2,1,121
12414.0,216.0,3.0,562.41,1,2,2,122
14798.0,52.0,3.0,173.74,2,2,1,221
12990.0,30.0,3.0,409.5,3,2,2,322
12350.0,309.0,1.0,334.4,1,1,2,112
16992.0,10.0,6.0,1601.8600000000001,4,4,3,443
17337.0,150.0,7.0,1944.32,1,4,4,144
16405.0,301.0,2.0,167.25,1,2,1,121
17071.0,8.0,14.0,2385.48,4,4,4,444
13873.0,119.0,4.0,381.7,2,3,2,232
17362.0,238.0,2.0,312.23,1,2,2,122
13394.0,1.0,10.0,2312.8,4,4,4,444
12502.0,95.0,5.0,3723.87,2,3,4,234
16333.0,7.0,22.0,26626.8,4,4,4,444
16030.0,309.0,1.0,331.24,1,1,2,112
14044.0,26.0,4.0,652.82,3,3,3,333
13800.0,309.0,1.0,558.32,1,1,2,112
17672.0,43.0,4.0,3106.62,3,3,4,334
12464.0,9.0,8.0,1212.05,4,4,3,443
13581.0,308.0,1.0,118.0,1,1,1,111
14540.0,9.0,3.0,996.26,4,2,3,423
13539.0,85.0,4.0,605.84,2,3,2,232
15885.0,92.0,3.0,379.35,2,2,2,222
14497.0,300.0,2.0,457.47,1,2,2,122
17507.0,261.0,2.0,605.58,1,2,2,122
13208.0,58.0,7.0,1205.9,2,4,3,243
17334.0,300.0,3.0,306.6,1,2,2,122
13871.0,22.0,14.0,6389.8,3,4,4,344
16938.0,8.0,5.0,1903.13,4,3,4,434
12754.0,235.0,5.0,2949.12,1,3,4,134
12410.0,300.0,3.0,681.0799999999999,1,2,3,123
17929.0,10.0,5.0,834.5,4,3,3,433
14778.0,126.0,2.0,730.86,2,2,3,223
17517.0,308.0,1.0,153.94,1,1,1,111
17226.0,308.0,1.0,393.49,1,1,2,112
13137.0,10.0,9.0,3605.08,4,4,4,444
13725.0,49.0,11.0,1809.81,3,4,4,344
13309.0,6.0,5.0,1456.79,4,3,3,433
12842.0,69.0,2.0,1118.99,2,2,3,223
16109.0,218.0,2.0,611.88,1,2,2,122
17291.0,307.0,1.0,550.8000000000001,1,1,2,112
15090.0,307.0,1.0,381.32,1,1,2,112
15199.0,58.0,4.0,1268.7,2,3,3,233
13911.0,56.0,9.0,2580.91,2,4,4,244
14194.0,4.0,32.0,11216.75,4,4,4,444
14842.0,34.0,8.0,2456.8,3,4,4,344
13584.0,306.0,1.0,142.4,1,1,1,111
17105.0,158.0,2.0,665.78,1,2,3,123
14438.0,305.0,1.0,131.9,1,1,1,111
12956.0,305.0,1.0,108.07,1,1,1,111
15781.0,24.0,4.0,333.56,3,3,2,332
14410.0,15.0,15.0,576.3,4,4,2,442
14600.0,305.0,1.0,393.33000000000004,1,1,2,112
17302.0,14.0,6.0,1119.93,4,4,3,443
17613.0,22.0,17.0,4509.37,3,4,4,344
13334.0,81.0,3.0,3536.82,2,2,4,224
13955.0,153.0,2.0,322.96,1,2,2,122
17162.0,28.0,11.0,1707.21,3,4,4,344
17774.0,96.0,5.0,1215.46,2,3,3,233
13809.0,304.0,1.0,155.05,1,1,1,111
15407.0,33.0,4.0,1056.44,3,3,3,333
15577.0,150.0,3.0,258.88,1,2,1,121
16332.0,27.0,8.0,1583.2,3,4,3,343
14048.0,276.0,2.0,375.13,1,2,2,122
14475.0,71.0,6.0,799.82,2,4,3,243
17859.0,304.0,1.0,148.21,1,1,1,111
12576.0,35.0,6.0,1306.98,3,4,3,343
15753.0,304.0,1.0,79.2,1,1,1,111
12599.0,28.0,7.0,1032.58,3,4,3,343
14562.0,3.0,22.0,4709.22,4,4,4,444
16951.0,122.0,4.0,1262.75,2,3,3,233
16998.0,149.0,6.0,287.02000000000004,1,4,1,141
13133.0,273.0,2.0,109.8,1,2,1,121
17881.0,303.0,1.0,133.35000000000002,1,1,1,111
15843.0,303.0,1.0,118.95000000000002,1,1,1,111
17083.0,108.0,3.0,1405.78,2,2,3,223
15970.0,303.0,1.0,314.1,1,1,2,112
13590.0,10.0,7.0,1976.12,4,4,4,444
17537.0,29.0,2.0,897.62,3,2,3,323
12401.0,302.0,1.0,84.3,1,1,1,111
12462.0,1.0,4.0,1124.01,4,3,3,433
17843.0,302.0,1.0,205.48,1,1,1,111
13706.0,302.0,1.0,330.79,1,1,2,112
17940.0,48.0,14.0,1983.5800000000002,3,4,4,344
17686.0,6.0,7.0,5739.46,4,4,4,444
14431.0,298.0,2.0,397.76,1,2,2,122
15809.0,35.0,6.0,399.21,3,4,2,342
12561.0,302.0,1.0,238.85,1,1,1,111
14465.0,246.0,3.0,1058.6200000000001,1,2,3,123
18093.0,92.0,5.0,2083.42,2,3,4,234
16027.0,91.0,7.0,852.12,2,4,3,243
12857.0,210.0,2.0,1106.4,1,2,3,123
16425.0,301.0,1.0,302.7,1,1,2,112
16842.0,63.0,4.0,1260.44,2,3,3,233
15796.0,0.0,10.0,2666.61,4,4,4,444
14555.0,56.0,2.0,324.14,2,2,2,222
15114.0,29.0,10.0,2760.56,3,4,4,344
15133.0,127.0,3.0,982.42,2,2,3,223
17705.0,2.0,10.0,1781.12,4,4,4,444
18087.0,97.0,4.0,3770.1199999999994,2,3,4,234
12897.0,204.0,2.0,216.5,1,2,1,121
17512.0,28.0,11.0,2920.04,3,4,4,344
15550.0,3.0,4.0,575.63,4,3,2,432
14676.0,30.0,8.0,2543.2400000000002,3,4,4,344
12505.0,300.0,1.0,-4.5,1,1,1,111
18159.0,300.0,1.0,530.15,1,1,2,112
14304.0,222.0,2.0,197.1,1,2,1,121
15638.0,300.0,1.0,-94.0,1,1,1,111
12943.0,300.0,1.0,-3.75,1,1,1,111
13875.0,53.0,5.0,1786.79,2,3,4,234
15406.0,17.0,4.0,426.61,3,3,2,332
18084.0,15.0,2.0,87.52999999999999,4,2,1,421
17282.0,129.0,3.0,1703.41,2,2,4,224
16434.0,28.0,7.0,1522.25,3,4,3,343
17050.0,95.0,6.0,3228.84,2,4,4,244
13171.0,7.0,5.0,426.81,4,3,2,432
17472.0,190.0,3.0,710.29,1,2,3,123
17255.0,40.0,2.0,298.41,3,2,2,322
16084.0,298.0,1.0,436.18,1,1,2,112
17667.0,65.0,5.0,2055.51,2,3,4,234
12507.0,133.0,4.0,1258.06,2,3,3,233
14631.0,50.0,3.0,1006.98,2,2,3,223
13381.0,20.0,7.0,3626.81,3,4,4,344
15236.0,298.0,1.0,321.05,1,1,2,112
13475.0,190.0,4.0,1431.78,1,3,3,133
17829.0,298.0,1.0,889.24,1,1,3,113
13717.0,31.0,7.0,1432.26,3,4,3,343
13157.0,48.0,5.0,1721.57,3,3,4,334
14644.0,8.0,4.0,780.46,4,3,3,433
12993.0,22.0,4.0,414.76,3,3,2,332
17571.0,49.0,4.0,1498.51,3,3,3,333
16979.0,3.0,8.0,1809.05,4,4,4,444
16738.0,297.0,1.0,3.75,1,1,1,111
15122.0,84.0,6.0,1612.13,2,4,4,244
17612.0,52.0,10.0,1992.76,2,4,4,244
17348.0,14.0,5.0,1159.52,4,3,3,433
13893.0,297.0,1.0,821.1,1,1,3,113
14035.0,28.0,5.0,1428.02,3,3,3,333
13623.0,30.0,7.0,672.44,3,4,3,343
14346.0,120.0,2.0,1021.58,2,2,3,223
16431.0,212.0,3.0,642.81,1,2,2,122
12616.0,84.0,5.0,657.25,2,3,3,233
16317.0,119.0,3.0,1341.65,2,2,3,223
14935.0,296.0,1.0,1784.71,1,1,4,114
16073.0,291.0,2.0,94.35,1,2,1,121
14477.0,19.0,5.0,1307.81,3,3,3,333
14760.0,293.0,2.0,53.8,1,2,1,121
14897.0,7.0,4.0,1366.38,4,3,3,433
15810.0,78.0,7.0,1145.43,2,4,3,243
16509.0,296.0,1.0,363.7,1,1,2,112
14386.0,296.0,1.0,142.4,1,1,1,111
12455.0,72.0,6.0,2466.86,2,4,4,244
14530.0,25.0,6.0,2925.91,3,4,4,344
15670.0,296.0,1.0,173.05,1,1,1,111
12653.0,148.0,2.0,2209.85,1,2,4,124
16126.0,28.0,4.0,6287.77,3,3,4,334
14609.0,71.0,4.0,601.56,2,3,2,232
13414.0,133.0,3.0,1390.5,2,2,3,223
12823.0,74.0,5.0,1759.5,2,3,4,234
12352.0,35.0,11.0,1545.41,3,4,3,343
12372.0,71.0,3.0,1298.04,2,2,3,223
16494.0,296.0,1.0,826.53,1,1,3,113
14959.0,58.0,5.0,684.97,2,3,3,233
16148.0,295.0,1.0,76.32000000000001,1,1,1,111
17422.0,15.0,10.0,1853.1299999999999,4,4,4,444
17175.0,43.0,5.0,1430.94,3,3,3,333
18257.0,38.0,12.0,2265.38,3,4,4,344
12362.0,2.0,13.0,5154.58,4,4,4,444
13018.0,15.0,29.0,7272.75,4,4,4,444
13718.0,245.0,2.0,306.55,1,2,2,122
15382.0,14.0,8.0,5927.86,4,4,4,444
14754.0,44.0,2.0,638.05,3,2,2,322
13151.0,202.0,2.0,1250.3700000000001,1,2,3,123
12654.0,10.0,5.0,601.98,4,3,2,432
13085.0,157.0,3.0,272.38,1,2,1,121
15903.0,9.0,8.0,5126.34,4,4,4,444
15785.0,29.0,8.0,2303.75,3,4,4,344
18138.0,294.0,1.0,152.65,1,1,1,111
14379.0,43.0,2.0,348.1,3,2,2,322
14211.0,52.0,13.0,2208.3,2,4,4,244
14371.0,294.0,1.0,100.5,1,1,1,111
13425.0,107.0,3.0,1624.21,2,2,4,224
12852.0,289.0,2.0,299.75,1,2,2,122
15228.0,65.0,5.0,3376.96,2,3,4,234
13012.0,8.0,11.0,1311.6200000000001,4,4,3,443
16182.0,71.0,4.0,6617.65,2,3,4,234
13489.0,104.0,4.0,449.52,2,3,2,232
12714.0,8.0,5.0,4708.86,4,3,4,434
13904.0,36.0,2.0,332.64,3,2,2,322
15755.0,0.0,8.0,2318.88,4,4,4,444
13932.0,294.0,1.0,307.4,1,1,2,112
